Playlist ID	Tilte	Playlist url	Genre	Likes count	Repost count	Track Count	TrackIDs	Creator ID	Creator name	user url
156254747	drip-133 - life petting [album]	https://soundcloud.com/drip-133/sets/drip-133-life-petting-album	SESH	2675	552.0	7	225112379 228898299 228898302 227104270 228898297 228898296 228898294 	27218273	drip-133	https://soundcloud.com/drip-133
35641423	La Roux - Let Me Down Gently	https://soundcloud.com/interscope/sets/la-roux-let-me-down-gently	Pop	546	175.0	1	149144363 	1377057	Interscope Records	https://soundcloud.com/interscope
321700539	Live Session	https://soundcloud.com/andrewbird/sets/live-session-13	Rock	35	1.0	7	321581002 321580967 321581004 321580973 321581014 321580972 321580976 	3887126	Andrew Bird	https://soundcloud.com/andrewbird
281935635	Rambo	https://soundcloud.com/deorro/sets/rambo-15	Electronic	84	9.0	1	296848450 	241466	Deorro	https://soundcloud.com/deorro
260587327	Herobust - I'm Aloud (Remixes)	https://soundcloud.com/maddecent/sets/herobust-im-aloud-remixes	Dance & EDM	2031	637.0	5	283636849 284145952 284290016 284306184 284284144 	14730	Mad Decent	https://soundcloud.com/maddecent
883374148	GRAND SLAM (SLUGZ EP)	https://soundcloud.com/jayceeoh/sets/grand-slam-slugz-ep		56	14.0	2	682428626 682428674 	67248	Jayceeoh	https://soundcloud.com/jayceeoh
1151891	Cherub - Man of the Hour EP	https://soundcloud.com/nickraymondg/sets/cherub-man-of-the-hour-ep	Electro Pop	32	12.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
2559330	Zedd - Clarity	https://soundcloud.com/interscope/sets/zedd-clarity	Dance\ Electronic	307	76.0	8	61971018 61971020 61971021 61971023 61971024 61971025 61971026 61971027 	1377057	Interscope Records	https://soundcloud.com/interscope
1064911909	The Weekend (Sultra Mix)	https://soundcloud.com/michael-gray/sets/the-weekend-sultra-mix	Dance	11	1.0	4	811302568 811302634 811302433 811302157 	5231699	Michael Gray	https://soundcloud.com/michael-gray
338654037	Electroscope	https://soundcloud.com/interscope/sets/electroscope		86	9.0	28	480161616 586690266 461549412 366429476 350172628 345673384 458552322 341060092 399353328 344506266 341396351 339202060 337295748 333973245 356384327 339098451 336178868 336185668 330812025 315478712 356384321 325474119 329732806 298180382 311463693 430618755 312622489 333846037 	1377057	Interscope Records	https://soundcloud.com/interscope
217812115	Bachelorette Party	https://soundcloud.com/riserecords/sets/bachelorette-party		51	14.0	0		2185042	Rise Records	https://soundcloud.com/riserecords
58072883	Splurt - #OMW2SYG Remix EP	https://soundcloud.com/maddecent/sets/splurt-omw2syg-remix-ep	House	686	173.0	1	175381087 	14730	Mad Decent	https://soundcloud.com/maddecent
291442386	Stay a While	https://soundcloud.com/dimitrivegasandlikemike/sets/stay-a-while-2	Dance/House/Techno	22	5.0	7	278936597 302485091 302485082 302485083 302485076 302485078 302485090 	274197	dimitrivegasandlikemike	https://soundcloud.com/dimitrivegasandlikemike
72385409	Ferry Corsten - Hello World EP Part 1 [OUT NOW]	https://soundcloud.com/ferry-corsten/sets/ferry-corsten-hello-world-ep-part-1	Dance	358	125.0	7	191767336 189424033 188277830 190571196 184890267 185985113 163654298 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
1904928	Madonna - Girl Gone Wild (Remixes)	https://soundcloud.com/interscope/sets/madonna-girl-gone-wild-remixes	Electronic Pop	63	15.0	8	44174215 44174216 44174217 44174329 44174219 44174220 44174221 44174222 	1377057	Interscope Records	https://soundcloud.com/interscope
55404670	Freeway Remixes	https://soundcloud.com/flux-pavilion/sets/freeway-remixes-1	Flux Pavilion	4152	1095.0	10	164850275 168124085 171165839 166333434 172552464 172552463 172552462 172408699 168446177 172552460 	4800	Flux Pavilion	https://soundcloud.com/flux-pavilion
612586644	Skate Kitchen	https://soundcloud.com/interscope/sets/skate-kitchen		111	16.0	5	502814271 493093134 497911131 428269377 504441678 	1377057	Interscope Records	https://soundcloud.com/interscope
811779129	Triple J Global Warning Mixes	https://soundcloud.com/flosstradamus/sets/triple-j-global-warning-mixes		628	98.0	4	636650910 640242474 643046901 645344475 	312963	Flosstradamus	https://soundcloud.com/flosstradamus
37118038	Poison Arrow EP	https://soundcloud.com/disciplesldn/sets/poison-arrow	Electronic	96	18.0	3	142490574 149810802 151682871 	52306541	DisciplesLDN	https://soundcloud.com/disciplesldn
631762104	oeoeoe	https://soundcloud.com/onygiri/sets/oeoeoe		0	0.0	14	505249119 497760984 512622030 474594048 490590771 436675734 488346426 482437485 498071187 478158672 430875777 496668942 513734988 512508081 	37977273	OnyGiri	https://soundcloud.com/onygiri
837626360	Wave (Remixes)	https://soundcloud.com/partyfavor/sets/wave-remixes-1	Dance & EDM	48	13.0	2	650254472 650254784 	2473151	PARTY FAVOR	https://soundcloud.com/partyfavor
988798	J. Cole - Any Given Sunday Vol. 1	https://soundcloud.com/nickraymondg/sets/j-cole-any-given-sunday-vol-1	Hip Hop	61	37.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
59092198	REBOUND REMIXES	https://soundcloud.com/flosstradamus/sets/rebound-remixes	Flosstradamus	2185	574.0	4	162825916 176474037 176476491 176517802 	312963	Flosstradamus	https://soundcloud.com/flosstradamus
923024083	Paradiso	https://soundcloud.com/steveangello/sets/paradiso-46730336	Dance & EDM	8	2.0	2	347614144 347614155 	118312	steveangello	https://soundcloud.com/steveangello
41212485	Sleeping With Sirens - Let's Cheers to This (Album Stream)	https://soundcloud.com/riserecords/sets/sleeping-with-sirens-lets-cheers-to-this-album-stream	sleeping with sirens	4777	1053.0	11	155829909 155829883 155829874 155829887 155829944 155829905 155829876 155829871 155829879 155829917 155829881 	2185042	Rise Records	https://soundcloud.com/riserecords
1314392227	Leisure Season Vol. 1	https://soundcloud.com/biggigantic/sets/leisure-season-vol-1	Electronic	214	43.0	5	1121948869 1122301522 1122301459 1120345714 1122301387 	1573380	Big Gigantic	https://soundcloud.com/biggigantic
923244091	Freefall (The Remixes)	https://soundcloud.com/ferry-corsten/sets/freefall-the-remixes	Dance	5	0.0	3	625602219 625602450 625602531 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
60395388	DJ drama	https://soundcloud.com/gabby-dalton/sets/dj-drama		3	0.0	10	167466049 51268616 13253082 107658307 65747993 25536261 107465504 2068504 173197309 188653234 	111957111	gabby dalton	https://soundcloud.com/gabby-dalton
47519160	Lana Del Rey - Ultraviolence (Disciples Remix)	https://soundcloud.com/disciplesldn/sets/lana-del-rey-ultraviolence	Electronic	490	161.0	1	163240407 	52306541	DisciplesLDN	https://soundcloud.com/disciplesldn
240467870	Starvation V	https://soundcloud.com/acehood/sets/starvation-v	Hip-hop & Rap	10902	2102.0	18	273162901 273162892 273162888 273162884 273162878 272365313 273162857 273162854 273162851 273162848 273162845 273162841 273162839 273162837 268140808 273162823 269637086 273162809 	45469671	Ace Hood	https://soundcloud.com/acehood
823710701	Ed Sheeran - Way To Break My Heart (feat. Skrillex)	https://soundcloud.com/skrillex/sets/ed-sheeran-way-to-break-my		1101	175.0	1	649038419 	856062	Skrillex	https://soundcloud.com/skrillex
82465570	Unlike Pluto & KickRaux - Palace (JEFF086)	https://soundcloud.com/maddecent/sets/unlike-pluto-kickraux-palace-1	dance	1495	437.0	2	191961637 191961234 	14730	Mad Decent	https://soundcloud.com/maddecent
2363306	D-WHY - Don't Flatter Yourself	https://soundcloud.com/nickraymondg/sets/d-why-dont-flatter-yourself	Hip-hop/rap	24	9.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
1051353	More Monsters & Sprites EP	https://soundcloud.com/skrillex/sets/more-monsters-sprites-ep	Dubstep	11839	2029.0	7	21792829 21792830 21792833 21792835 21792836 21792838 21792841 	856062	Skrillex	https://soundcloud.com/skrillex
9099940	PatrickReza - The Woods EP	https://soundcloud.com/nickraymondg/sets/patrickreza-the-woods-ep	Bass	401	131.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
215236820	Geekin EP Remixes	https://soundcloud.com/itsbrillz/sets/geekin-ep-remixes		387	102.0	5	237835639 241969927 242017102 242017968 246056991 	16140015	ItsBrillz	https://soundcloud.com/itsbrillz
2171599	Kick Out The Epic Motherfucker Remixes	https://soundcloud.com/dada-life/sets/kick-out-the-epic-motherfucker	Electro House	499	120.0	2	51601480 51617002 	17474	Dada Life	https://soundcloud.com/dada-life
922983559	Nothing Scares Me Anymore (Corey James & David Pietras Remix)	https://soundcloud.com/steveangello/sets/nothing-scares-me-anymore-1	Electronic	23	6.0	3	536709102 536709258 536708979 	118312	steveangello	https://soundcloud.com/steveangello
709176984	Chase The Sun	https://soundcloud.com/hardwell/sets/chase-the-sun-6	Dance	411	128.0	1	575502456 	296190	HARDWELL	https://soundcloud.com/hardwell
1004213503	Pass Out	https://soundcloud.com/djruckusofficial/sets/pass-out-620549694	Hip-hop/Rap	3	0.0	2	769796950 769790656 	138225	DJ RUCKUS	https://soundcloud.com/djruckusofficial
16150520	The Pack A.D. - Do Not Engage [Album]	https://soundcloud.com/nettwerkmusicgroup/sets/the-pack-a-d-do-not-engage-1	Rock	80	28.0	11	122959237 106822061 122959242 122959333 106234345 122959356 122959330 122959331 122959345 122959428 114915565 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
5917372	Sir Sly - Gold EP	https://soundcloud.com/interscope/sets/sir-sly-gold-ep	Indie Rock	261	64.0	4	93276938 93276939 93276940 93276941 	1377057	Interscope Records	https://soundcloud.com/interscope
329407126	Natural Disaster	https://soundcloud.com/laidbackluke/sets/natural-disaster-3	Dance	11	1.0	11	294727176 294726890 294726743 294726950 294726845 294726847 294726843 294727216 294726842 294726884 294726900 	236295	LaidbackLuke	https://soundcloud.com/laidbackluke
1199256433	CID - No! (The Remixes)	https://soundcloud.com/musical-freedom/sets/cid-no-the-remixes	Electronic	59	17.0	3	960912271 969812722 965723617 	2709976	Musical Freedom	https://soundcloud.com/musical-freedom
230378605	Party Drink Smoke EP	https://soundcloud.com/flux-pavilion/sets/party-drink-smoke-ep	Electronic	2331	503.0	3	261472673 261473275 261474222 	4800	Flux Pavilion	https://soundcloud.com/flux-pavilion
365499115	Wuki - Popcorn Man	https://soundcloud.com/maddecent/sets/wuki-popcorn-man	Dance & EDM	126	23.0	2	348237725 348237684 	14730	Mad Decent	https://soundcloud.com/maddecent
341281333	SUPER 7 RECORDS - WEEKEND ESSENTIALS	https://soundcloud.com/jayceeoh/sets/super-7-records-weekend		81	23.0	0		67248	Jayceeoh	https://soundcloud.com/jayceeoh
4228096	Kindergarten Records - Yearbook Volume 1	https://soundcloud.com/nickraymondg/sets/kindergarten-records-yearbook	Electro House	140	23.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
922994779	We Are The Stars	https://soundcloud.com/laidbackluke/sets/we-are-the-stars-2	Dance	1	1.0	3	346062723 256059402 346062628 	236295	LaidbackLuke	https://soundcloud.com/laidbackluke
923002597	Amen	https://soundcloud.com/showtek/sets/amen-354547814	Dance	1	0.0	4	330878050 331492630 336892534 337271629 	3221831	Showtek	https://soundcloud.com/showtek
72739132	Boxed In - All Your Love Is Gone (Michael Rother Remix)	https://soundcloud.com/nettwerkmusicgroup/sets/boxed-in-all-your-love-is-gone	Electronic	21	3.0	2	181072833 185827849 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
287543570	Ocho Cinco (Remixes)	https://soundcloud.com/djsnake/sets/ocho-cinco-3	Dance	4435	1083.0	15	298144222 298144479 298144015 298143782 298143542 298143920 298143650 298143551 298144303 298143649 298144424 298143598 298143647 298143534 298144072 	670089	DJ SNAKE	https://soundcloud.com/djsnake
2238202	Step Up Revolution - Music From The Motion Picture	https://soundcloud.com/interscope/sets/step-up-revolution-music-from	Sountrack	1717	383.0	5	53119616 53119618 53119620 53119621 53119622 	1377057	Interscope Records	https://soundcloud.com/interscope
1313498950	Booyah (2018 Remixes)	https://soundcloud.com/showtek/sets/booyah-2018-remixes-2	Electronic	0	0.0	3	526969731 526970739 526970664 	3221831	Showtek	https://soundcloud.com/showtek
162101639	Dada Land Radio	https://soundcloud.com/dada-life/sets/dada-land-radio	Electronic	1239	196.0	15	238129671 235751726 231240783 227035411 223073846 218616216 214681171 210431998 206068871 201724121 198628107 192812291 188143386 182825215 179514094 	17474	Dada Life	https://soundcloud.com/dada-life
355858275	feel good vol 8	https://soundcloud.com/rwdy-music/sets/feel-good-vol-8	feel good	2	0.0	15	304877759 340483443 325513140 335256336 331746529 342042646 334954595 334009007 339368642 317242658 341011779 302153229 340407717 342943642 332174486 	24294102	RWDY	https://soundcloud.com/rwdy-music
1265273653	Pum Pum (The Remixes)	https://soundcloud.com/showtek/sets/pum-pum-the-remixes-1	Electronic	5	0.0	4	1043882746 1039025464 1043882056 1043880286 	3221831	Showtek	https://soundcloud.com/showtek
4642195	Krewella - Come & Get It Remix EP	https://soundcloud.com/nickraymondg/sets/krewella-come-get-it-remix-ep	Remix	270	74.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
6877386	Netta Brielle - Will You Go With Me? [Mixtape]	https://soundcloud.com/atlanticrecords/sets/netta-brielle-mixtape	Rnb	331	93.0	11	100311098 97571932 100311091 96744433 100311081 97407558 100311076 97571637 100311930 106671492 100311063 	546206	Atlantic Records	https://soundcloud.com/atlanticrecords
478856284	Westcoast Mixtape (Vol. 04)	https://soundcloud.com/officialdigitalrecords/sets/westcoastmixtape	Hip-hop & Rap	84	6.0	9	376815344 305356907 360770051 417343266 418096848 405073062 378530810 346920637 381215576 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
171339936	Mixes	https://soundcloud.com/tensnake/sets/tensnake-mixes	Tensnake	374	59.0	15	549607713 543675885 334803471 311385169 500234070 434237010 362132417 271535964 259028596 133549030 216746819 205721424 156011717 78821257 220094405 	8436	TENSNAKE	https://soundcloud.com/tensnake
966817582	Robert S (PT) - Electrical Failure - Noir Music	https://soundcloud.com/noir/sets/robert-s-pt-electrical-failure	Techno	54	10.0	5	743778868 743779201 743779510 743779825 743780110 	4583	Noir	https://soundcloud.com/noir
731993853	Lucas & Steve - Say Something (The Remixes)	https://soundcloud.com/spinninrecords/sets/lucas-steve-say-something-the	Dance & EDM	95	37.0	4	586359840 591831831 591831867 575258541 	175766	Spinnin' Records	https://soundcloud.com/spinninrecords
230501189	Fossa Beats & Dugong Jr - Fuji	https://soundcloud.com/maddecent/sets/fossa-beats-dugong-jr-fuji		298	74.0	1	267025172 	14730	Mad Decent	https://soundcloud.com/maddecent
320687200	Radio Crash	https://soundcloud.com/ferry-corsten/sets/radio-crash-1	Dance	5	0.0	3	321053066 321053074 321053010 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
363316770	SLANDER & KAYZO - DILAPIDATION CELEBRATION	https://soundcloud.com/slanderofficial/sets/dilapidation_celebration		519	139.0	2	345042620 348899318 	2308646	SLANDER	https://soundcloud.com/slanderofficial
5716656	Foxsky - The Whip (JEFF032)	https://soundcloud.com/maddecent/sets/foxsky-the-whip-jeff032	Moombahton	787	173.0	5	92338328 92338329 92338330 92338331 92338332 	14730	Mad Decent	https://soundcloud.com/maddecent
517618794	Digital Records - EP (FREE DOWNLOADS)	https://soundcloud.com/officialdigitalrecords/sets/digitalrecordsalbum	GHouse	57	11.0	10	632350479 520884927 460440780 376815344 443629356 604927656 586696167 361878308 471051846 390445983 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
359689049	Olly James - Phenom EP <OUT NOW>	https://soundcloud.com/maxximizerecords/sets/olly-james-phenom-ep-preview	Dance & EDM	430	159.0	2	347136288 347136427 	170458188	Maxximize Records	https://soundcloud.com/maxximizerecords
291161528	Kontiki	https://soundcloud.com/hardwell/sets/kontiki-1	Dance	7	1.0	2	290122542 271218757 	296190	HARDWELL	https://soundcloud.com/hardwell
436001652	Hardwell & Friends, Vol. 03	https://soundcloud.com/hardwell/sets/hardwell-friends-vol-03	Dance	377	56.0	5	388098839 388099247 391696089 391696908 391699035 	296190	HARDWELL	https://soundcloud.com/hardwell
12435460	Deap Vally - Sistrionix	https://soundcloud.com/interscope/sets/deap-vally-sistrionix	Rock	244	64.0	11	87500065 115718860 115718859 87500064 115718858 115718857 87500063 102775953 115718855 115718854 115718853 	1377057	Interscope Records	https://soundcloud.com/interscope
923134792	S.A.X.	https://soundcloud.com/laidbackluke/sets/s-a-x-5	Dance	1	0.0	2	294727007 294727192 	236295	LaidbackLuke	https://soundcloud.com/laidbackluke
1157322931	Not Coming Down	https://soundcloud.com/ferry-corsten/sets/not-coming-down-6	Dance	0	0.0	4	321052938 321053507 321053491 923815855 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
